prim2_common,prim1_common,strat_id,psu_id,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,BOAT_HRS,NUM_TYP9,telefon,COASTAL,new_list,kod,ASG_CODE,MODE_ASG,PRT_CODE,CELLTYPE,region,strat_interval,month,COUNTY,TIME,tsn1,tsn2,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,date1,DIST,prim1,prim2,MODE2001,TURTLE,GENDER,REEFCODE,AGE,AREA_NC,ART_REEF,muni_res,muni_trp,wp_int,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,fl_reg,wp_int_precal,fshinsp_a,num_fish_a,ZIP,date_published
,,2017023737wdS:8AM-8PM,2017137371105220170214,2017,6,37,129,37,129,492,8,7,5,5,1,,200,50,1,0,0,0,0,2,1,1105220170214004,6,1,2,,3.00,,,Y,,wd,1105220170214,3,1105220170214004,,3,S:8AM-8PM,02,NEW HANOVER,1450,,,,1,1,8,2,8,22MAR17:12:43,8,,,8,3,1,,49,Z,2,,,3353.9050019,2017023737wdS:8AM-8PM,,0,1105220170214004,8,227.88747337,,,28403,05/04/2021
,STRIPED BASS,2017023737weS:8AM-8PM,2017137371105220170217,2017,6,37,129,37,129,751,8,7,3,5,5,0.00,50,1,1,1,0,0,0,2,1,1105220170217001,6,1,2,,7.00,,,Y,,we,1105220170217,3,1105220170217001,1,3,S:8AM-8PM,02,NEW HANOVER,1620,167680,,,1,1,8,1,8,22MAR17:12:43,8,8835020102,,8,3,1,,45,8,2,,,976.57308427,2017023737weS:8AM-8PM,,0,1105220170217001,8,66.757441094,,,28411,05/04/2021
,STRIPED BASS,2017023737weS:8AM-8PM,2017137371105220170217,2017,6,37,129,37,129,751,8,7,3,5,5,0.00,12,0,1,1,0,0,1,2,2,1105220170217002,6,1,2,,7.00,,,Y,,we,1105220170217,3,1105220170217001,1,3,S:8AM-8PM,02,NEW HANOVER,1625,167680,,,1,1,8,2,8,22MAR17:12:43,8,8835020102,,8,3,2,,,8,2,,,976.57308427,2017023737weS:8AM-8PM,,0,1105220170217002,8,66.757441094,,,28411,05/04/2021
,STRIPED BASS,2017023737weS:8AM-8PM,2017137371105220170218,2017,6,37,129,37,129,751,8,7,3,5,4,0.00,150,30,1,1,0,0,0,2,1,1105220170218001,6,1,2,,6.00,,,Y,,we,1105220170218,3,1105220170218001,1,3,S:8AM-8PM,02,NEW HANOVER,1130,167680,,,1,1,8,2,8,22MAR17:12:43,8,8835020102,,8,3,1,,40,8,2,,,1361.5692675,2017023737weS:8AM-8PM,,0,1105220170218001,8,93.075348517,,,28412,05/04/2021
,STRIPED BASS,2017023737weS:8AM-8PM,2017137371105220170218,2017,6,37,129,37,129,751,8,7,3,5,4,0.00,20,1,1,1,0,0,1,2,2,1105220170218002,6,1,2,,6.00,,,Y,,we,1105220170218,3,1105220170218001,1,3,S:8AM-8PM,02,NEW HANOVER,1135,167680,,,1,1,8,2,8,22MAR17:12:43,8,8835020102,,8,3,2,,,8,2,,,1361.5692675,2017023737weS:8AM-8PM,,0,1105220170218002,8,93.075348517,,,28411,05/04/2021
,STRIPED BASS,2017023737weS:8AM-8PM,2017137371105220170218,2017,6,37,129,37,129,751,8,7,3,5,2.5,,60,3,1,0,0,0,0,2,1,1105220170218003,6,1,2,,3.00,,,Y,,we,1105220170218,3,1105220170218003,,3,S:8AM-8PM,02,NEW HANOVER,1211,167680,,,1,1,8,2,8,22MAR17:12:43,8,8835020102,,8,3,1,,61,8,2,,,1361.5692675,2017023737weS:8AM-8PM,,0,1105220170218003,8,93.075348517,,,28405,05/04/2021
,STRIPED BASS,2017023737weS:8AM-8PM,2017137371105220170218,2017,6,37,129,37,129,751,8,7,3,5,2.5,,12,0,1,0,0,0,1,2,2,1105220170218004,6,1,2,,3.00,,,Y,,we,1105220170218,3,1105220170218003,,3,S:8AM-8PM,02,NEW HANOVER,1215,167680,,,1,1,8,2,8,22MAR17:12:43,8,8835020102,,8,3,1,,68,8,2,,,1361.5692675,2017023737weS:8AM-8PM,,0,1105220170218004,8,93.075348517,,,28405,05/04/2021
,,2017023737weS:8AM-8PM,2017137371105220170218,2017,6,37,129,37,129,751,8,7,3,5,2,,40,2,1,0,0,0,0,2,1,1105220170218006,6,1,2,,4.00,,,Y,,we,1105220170218,3,1105220170218006,,3,S:8AM-8PM,02,NEW HANOVER,1300,,,,1,1,8,1,8,22MAR17:12:43,8,,,8,3,1,,62,8,2,,,1361.5692675,2017023737weS:8AM-8PM,,0,1105220170218006,8,93.075348517,,,28401,05/04/2021
,,2017023737weS:8AM-8PM,2017137371105220170218,2017,6,37,129,37,129,751,8,7,3,5,2,,40,2,1,0,0,0,1,2,2,1105220170218007,6,1,2,,4.00,,,Y,,we,1105220170218,3,1105220170218006,,3,S:8AM-8PM,02,NEW HANOVER,1305,,,,1,1,8,2,8,22MAR17:12:43,8,,,8,3,1,,,8,2,,,1361.5692675,2017023737weS:8AM-8PM,,0,1105220170218007,8,93.075348517,,,28401,05/04/2021
,STRIPED BASS,2017023737weS:8AM-8PM,2017137371105220170218,2017,6,37,141,37,129,751,8,7,3,5,4,0.00,60,2,1,1,0,0,0,2,1,1105220170218008,6,1,2,,5.00,,,Y,,we,1105220170218,3,1105220170218008,1,3,S:8AM-8PM,02,PENDER,1321,167680,,,1,1,8,1,8,22MAR17:12:43,8,8835020102,,8,3,1,,49,8,2,,,1361.5692675,2017023737weS:8AM-8PM,,0,1105220170218008,8,93.075348517,,,28425,05/04/2021
,STRIPED BASS,2017023737weS:8AM-8PM,2017137371105220170218,2017,6,37,141,37,129,751,8,7,3,5,4,0.00,2,0,1,1,0,0,1,2,2,1105220170218009,6,1,2,,5.00,,,Y,,we,1105220170218,3,1105220170218008,1,3,S:8AM-8PM,02,PENDER,1330,167680,,,1,1,8,2,8,22MAR17:12:43,8,8835020102,,8,3,2,,,8,2,,,1361.5692675,2017023737weS:8AM-8PM,,0,1105220170218009,8,93.075348517,,,28425,05/04/2021
,RED DRUM,2017023737weS:8AM-8PM,2017137371105220170218,2017,6,37,129,37,129,492,8,7,5,5,4,,90,6,1,0,0,0,0,3,1,1105220170218010,6,1,2,,5.00,,,Y,,we,1105220170218,3,1105220170218010,,3,S:8AM-8PM,02,NEW HANOVER,1521,169290,,,1,1,8,1,8,22MAR17:12:43,8,8835440901,,8,3,1,,17,Z,2,,,1270.6623125,2017023737weS:8AM-8PM,,0,1105220170218010,8,86.861051002,,,28403,05/04/2021
,,2017023737weS:8AM-8PM,2017137371105220170218,2017,6,37,129,37,129,492,8,7,5,5,4,,2,0,1,0,0,0,1,3,2,1105220170218011,6,1,2,,5.00,,,Y,,we,1105220170218,3,1105220170218010,,3,S:8AM-8PM,02,NEW HANOVER,1530,,,,1,1,8,2,8,22MAR17:12:43,8,,,8,3,2,,16,Z,2,,,1270.6623125,2017023737weS:8AM-8PM,,0,1105220170218011,8,86.861051002,,,28405,05/04/2021
,,2017023737weS:8AM-8PM,2017137371105220170218,2017,6,37,129,37,129,492,8,7,5,5,4,,1,0,1,0,0,0,1,3,2,1105220170218012,6,1,2,,5.00,,,Y,,we,1105220170218,3,1105220170218010,,3,S:8AM-8PM,02,NEW HANOVER,1535,,,,1,1,8,2,8,22MAR17:12:43,8,,,8,3,2,,15,Z,2,,,1270.6623125,2017023737weS:8AM-8PM,,0,1105220170218012,8,86.861051002,,,28405,05/04/2021
,SPOTTED SEATROUT,2017023737weS:8AM-8PM,2017137371105220170224,2017,6,37,109,37,19,4145,8,7,5,5,4.5,0.00,40,0,1,2,0,0,0,2,1,1105220170224001,6,1,2,,5.00,,,N,,we,1105220170224,3,1105220170224001,1,3,S:8AM-8PM,02,,1310,169239,,,1,1,8,1,8,22MAR17:12:43,8,8835440102,,8,3,1,,64,Z,2,,,4279.936734,2017023737weS:8AM-8PM,,0,1105220170224001,8,292.57167641,,,28164,05/04/2021
,,2017023737weS:8AM-8PM,2017137371105220170224,2017,6,37,109,37,19,4145,8,7,5,5,4.5,0.00,20,0,1,1,0,0,1,2,2,1105220170224002,6,1,2,,5.00,,,N,,we,1105220170224,3,1105220170224001,1,3,S:8AM-8PM,02,,1320,,,,1,1,8,2,8,22MAR17:12:43,8,,,8,3,2,,,Z,2,,,4279.936734,2017023737weS:8AM-8PM,,0,1105220170224002,8,292.57167641,,,28164,05/04/2021
SPOTTED SEATROUT,RED DRUM,2017023737weS:8AM-8PM,2017137371105220170226,2017,6,37,19,37,19,998,8,7,5,5,5,,120,10,1,0,0,0,0,1,8,1105220170226001,6,1,2,,6.00,,,Y,,we,1105220170226,3,1105220170226001,,3,S:8AM-8PM,02,BRUNSWICK,1356,169290,169239,,1,1,8,1,8,22MAR17:12:43,8,8835440901,8835440102,8,3,1,,42,Z,2,,,2161.2882826,2017023737weS:8AM-8PM,,0,1105220170226001,8,147.74324374,,,28469,05/04/2021
,RED DRUM,2017023737weS:8AM-8PM,2017137371105220170226,2017,6,37,19,37,19,3959,8,7,5,5,2,0.00,200,50,1,2,0,0,0,1,8,1105220170226002,6,1,2,,4.00,,,Y,,we,1105220170226,3,1105220170226002,1,3,S:8AM-8PM,02,BRUNSWICK,1540,169290,,,1,1,8,2,8,22MAR17:12:43,8,8835440901,,8,3,1,,62,Z,2,,,3586.8589393,2017023737weS:8AM-8PM,,0,1105220170226002,8,245.19365546,,,28468,05/04/2021
,,2017023737weS:8AM-8PM,2017137371105220170226,2017,6,37,19,37,19,3959,8,7,5,5,1,0.00,52,1,1,1,0,0,0,2,1,1105220170226003,6,1,2,,4.00,,,Y,,we,1105220170226,3,1105220170226003,1,3,S:8AM-8PM,02,BRUNSWICK,1610,,,,1,1,8,2,8,22MAR17:12:43,8,,,8,3,1,,62,Z,2,,,6784.4238185,2017023737weS:8AM-8PM,,0,1105220170226003,8,463.77560545,,,28468,05/04/2021
,RED DRUM,2017023737wdS:8AM-8PM,2017137371105220170228,2017,6,37,129,37,129,492,8,7,5,5,1,,200,40,1,0,0,0,0,1,8,1105220170228001,6,1,2,,4.00,,,Y,,wd,1105220170228,3,1105220170228001,,3,S:8AM-8PM,02,NEW HANOVER,1300,169290,,,1,1,8,2,8,22MAR17:12:43,8,8835440901,,8,3,1,,20,Z,2,,,1123.7558969,2017023737wdS:8AM-8PM,,0,1105220170228001,8,76.355738125,,,28405,05/04/2021
,SPOTTED SEATROUT,2017023737wdS:8AM-8PM,2017137371105220170228,2017,6,37,129,37,129,751,8,7,3,5,4,0.00,40,20,1,1,0,0,0,1,8,1105220170228002,6,1,2,,5.00,,,Y,,wd,1105220170228,3,1105220170228002,1,3,S:8AM-8PM,02,NEW HANOVER,1450,169239,,,1,1,8,1,8,22MAR17:12:43,8,8835440102,,8,3,1,,67,8,2,,,1364.4692389,2017023737wdS:8AM-8PM,,0,1105220170228002,8,92.711465342,,,28403,05/04/2021
,STRIPED BASS,2017013737wdS:8AM-8PM,2017137371105920170105,2017,6,37,129,37,129,751,8,7,3,5,1.5,0.00,100,40,1,1,0,0,0,2,1,1105920170105001,6,1,2,,2.00,,,Y,,wd,1105920170105,3,1105920170105001,1,3,S:8AM-8PM,01,NEW HANOVER,1350,167680,,,1,1,8,1,8,22MAR17:12:43,8,8835020102,,8,3,1,,48,8,2,,,1165.2978669,2017013737wdS:8AM-8PM,,0,1105920170105001,8,79.178386527,,,28401,05/04/2021
,STRIPED BASS,2017013737wdS:8AM-8PM,2017137371105920170105,2017,6,37,129,37,129,751,8,7,3,5,1.5,,100,40,1,0,0,0,1,2,2,1105920170105002,6,1,2,,2.00,,,Y,,wd,1105920170105,3,1105920170105001,,3,S:8AM-8PM,01,NEW HANOVER,1352,167680,,,1,1,8,2,8,22MAR17:12:43,8,8835020102,,8,3,1,,,8,2,,,1165.2978669,2017013737wdS:8AM-8PM,,0,1105920170105002,8,79.178386527,,,28401,05/04/2021
,SPOTTED SEATROUT,2017013737wdS:8AM-8PM,2017137371105920170105,2017,6,37,129,37,129,492,8,7,5,5,1,,30,10,1,0,0,0,0,2,1,1105920170105003,6,1,2,,2.00,,,Y,,wd,1105920170105,3,1105920170105003,,3,S:8AM-8PM,01,NEW HANOVER,1510,169239,,,1,1,8,1,8,22MAR17:12:43,8,8835440102,,8,3,1,,41,Z,2,,,907.69554717,2017013737wdS:8AM-8PM,,0,1105920170105003,8,61.675105502,,,28403,05/04/2021
,SPOTTED SEATROUT,2017013737wdS:8AM-8PM,2017137371105920170105,2017,6,37,129,37,129,492,8,7,5,5,1,,10,4,1,0,0,0,1,2,2,1105920170105004,6,1,2,,2.00,,,Y,,wd,1105920170105,3,1105920170105003,,3,S:8AM-8PM,01,NEW HANOVER,1512,169239,,,1,1,8,1,8,22MAR17:12:43,8,8835440102,,8,3,1,,56,Z,2,,,907.69554717,2017013737wdS:8AM-8PM,,0,1105920170105004,8,61.675105502,,,28403,05/04/2021
,SPOTTED SEATROUT,2017013737wdS:8AM-8PM,2017137371105920170105,2017,6,37,135,37,129,492,8,7,5,5,1.5,,5,2,1,0,0,0,0,1,8,1105920170105005,6,1,2,,2.00,,,N,,wd,1105920170105,3,1105920170105005,,3,S:8AM-8PM,01,,1530,169239,,,1,1,8,1,8,22MAR17:12:43,8,8835440102,,8,,1,,26,Z,2,,,907.69554717,2017013737wdS:8AM-8PM,,0,1105920170105005,8,61.675105502,,,99998,05/04/2021
,STRIPED BASS,2017013737wdS:8AM-8PM,2017137371105920170110,2017,6,37,129,37,129,751,8,7,3,5,4,0.00,100,15,1,1,0,0,0,2,1,1105920170110001,6,1,2,,4.50,,,Y,,wd,1105920170110,3,1105920170110001,1,3,S:8AM-8PM,01,NEW HANOVER,1445,167680,,,1,1,8,2,8,22MAR17:12:43,8,8835020102,,8,3,1,,39,8,2,,,1077.2876534,2017013737wdS:8AM-8PM,,0,1105920170110001,8,73.198364677,,,28412,05/04/2021
,STRIPED BASS,2017013737wdS:8AM-8PM,2017137371105920170110,2017,6,37,129,37,129,751,8,7,3,5,4,0.00,100,15,1,1,0,0,1,2,2,1105920170110002,6,1,2,,4.50,,,Y,,wd,1105920170110,3,1105920170110001,1,3,S:8AM-8PM,01,NEW HANOVER,1447,167680,,,1,1,8,2,8,22MAR17:12:43,8,8835020102,,8,3,1,,70,8,2,,,1077.2876534,2017013737wdS:8AM-8PM,,0,1105920170110002,8,73.198364677,,,28412,05/04/2021
,SPOTTED SEATROUT,2017013737wdS:8AM-8PM,2017137371105920170112,2017,6,37,129,37,129,492,8,7,5,5,3,0.00,150,10,1,1,3,0,0,2,1,1105920170112001,6,1,1,,3.50,,,Y,,wd,1105920170112,3,1105920170112001,1,3,S:8AM-8PM,01,NEW HANOVER,1300,169239,,,1,1,8,1,1,22MAR17:12:43,8,8835440102,,8,3,1,,69,Z,2,,,1918.5502856,2017013737wdS:8AM-8PM,,0,1105920170112001,8,130.35955905,3,2,28412,05/04/2021
,STRIPED BASS,2017013737wdS:8AM-8PM,2017137371105920170112,2017,6,37,129,37,129,751,8,7,3,5,2,0.00,30,2,1,1,0,0,0,1,8,1105920170112005,6,1,2,,3.00,,,Y,,wd,1105920170112,3,1105920170112005,1,3,S:8AM-8PM,01,NEW HANOVER,1505,167680,,,1,1,8,2,8,22MAR17:12:43,8,8835020102,,8,3,1,,63,8,2,,,871.3904506,2017013737wdS:8AM-8PM,,0,1105920170112005,8,59.208286459,,,28405,05/04/2021
,STRIPED BASS,2017013737wdS:8AM-8PM,2017137371105920170112,2017,6,37,129,37,129,751,8,7,2,5,4,0.00,30,10,1,1,0,0,0,1,8,1105920170112006,6,1,2,,4.50,,,Y,,wd,1105920170112,3,1105920170112006,1,3,S:8AM-8PM,01,NEW HANOVER,1615,167680,,,1,1,8,1,8,22MAR17:12:43,8,8835020102,,8,3,1,,34,X,2,,,871.3904506,2017013737wdS:8AM-8PM,,0,1105920170112006,8,59.208286459,,,28401,05/04/2021
RED DRUM,SPOTTED SEATROUT,2017013737wdS:8AM-8PM,2017137371105920170112,2017,6,37,141,37,129,751,8,7,3,5,5,0.00,50,10,1,3,0,0,0,1,8,1105920170112007,6,1,2,,5.50,,,Y,,wd,1105920170112,3,1105920170112007,1,3,S:8AM-8PM,01,PENDER,1625,169239,169290,,1,1,8,1,8,22MAR17:12:43,8,8835440102,8835440901,8,3,1,,50,8,2,,,871.3904506,2017013737wdS:8AM-8PM,,0,1105920170112007,8,59.208286459,,,28435,05/04/2021
,STRIPED BASS,2017013737wdS:8AM-8PM,2017137371105920170112,2017,6,37,129,37,129,751,8,7,3,5,7,,40,8,1,0,0,0,0,1,8,1105920170112008,6,1,2,,7.50,,,Y,,wd,1105920170112,3,1105920170112008,,3,S:8AM-8PM,01,NEW HANOVER,1630,167680,,,1,1,8,1,8,22MAR17:12:43,8,8835020102,,8,3,1,,47,8,2,,,871.3904506,2017013737wdS:8AM-8PM,,0,1105920170112008,8,59.208286459,,,28412,05/04/2021
,SPOTTED SEATROUT,2017013737wdS:8AM-8PM,2017137371105920170119,2017,6,37,129,37,129,682,8,7,5,5,2,,100,6,1,0,0,0,0,2,1,1105920170119001,6,1,2,,3.00,,,Y,,wd,1105920170119,3,1105920170119001,,3,S:8AM-8PM,01,NEW HANOVER,1445,169239,,,1,1,8,1,8,22MAR17:12:43,8,8835440102,,8,3,1,,66,Z,2,,,2586.416107,2017013737wdS:8AM-8PM,,0,1105920170119001,8,175.73897632,,,28412,05/04/2021
,SPOTTED SEATROUT,2017013737wdS:8AM-8PM,2017137371105920170119,2017,6,37,19,37,129,682,8,7,5,5,2,,50,4,1,0,0,0,1,2,2,1105920170119002,6,1,2,,3.00,,,Y,,wd,1105920170119,3,1105920170119001,,3,S:8AM-8PM,01,BRUNSWICK,1447,169239,,,1,1,8,1,8,22MAR17:12:43,8,8835440102,,8,3,1,,68,Z,2,,,2586.416107,2017013737wdS:8AM-8PM,,0,1105920170119002,8,175.73897632,,,28479,05/04/2021
SPOTTED SEATROUT,LEFTEYE FLOUNDER GENUS,2017013737wdS:8AM-8PM,2017137371105920170119,2017,6,37,129,37,129,682,8,7,5,5,0.5,,50,0,1,0,0,0,0,1,8,1105920170119005,6,1,2,,2.50,,,Y,,wd,1105920170119,3,1105920170119005,,3,S:8AM-8PM,01,NEW HANOVER,1555,172734,169239,,1,1,8,1,8,22MAR17:12:43,8,8857030300,8835440102,8,3,1,,35,Z,2,,,2586.416107,2017013737wdS:8AM-8PM,,0,1105920170119005,8,175.73897632,,,28412,05/04/2021
,,2017013737weS:8AM-8PM,2017137371105920170121,2017,6,37,51,37,141,819,8,7,5,5,2,,20,2,1,0,0,0,0,3,1,1105920170121002,6,1,2,,3.00,,,N,,we,1105920170121,3,1105920170121002,,3,S:8AM-8PM,01,,1200,,,,1,1,8,1,8,22MAR17:12:43,8,,,8,3,1,,67,Z,2,,,2802.2296221,2017013737weS:8AM-8PM,,0,1105920170121002,8,191.55727507,,,28304,05/04/2021
,,2017013737weS:8AM-8PM,2017137371105920170121,2017,6,37,51,37,141,819,8,7,5,5,2,,20,2,1,0,0,0,1,3,2,1105920170121003,6,1,2,,3.00,,,N,,we,1105920170121,3,1105920170121002,,3,S:8AM-8PM,01,,1202,,,,1,1,8,1,8,22MAR17:12:43,8,,,8,3,2,,67,Z,2,,,2802.2296221,2017013737weS:8AM-8PM,,0,1105920170121003,8,191.55727507,,,28304,05/04/2021
,,2017013737weS:8AM-8PM,2017137371105920170121,2017,6,37,51,37,141,819,8,7,5,5,2,0.00,10,2,1,2,0,0,1,3,2,1105920170121004,6,1,2,,3.00,,,N,,we,1105920170121,3,1105920170121002,1,3,S:8AM-8PM,01,,1204,,,,1,1,8,1,8,22MAR17:12:43,8,,,8,3,1,,17,Z,2,,,2802.2296221,2017013737weS:8AM-8PM,,0,1105920170121004,8,191.55727507,,,28304,05/04/2021
SPOTTED SEATROUT,RED DRUM,2017013737weS:8AM-8PM,2017137371105920170121,2017,6,37,141,37,141,819,8,7,5,5,1.5,0.00,250,50,1,2,0,0,0,2,1,1105920170121007,6,1,2,,3.00,,,Y,,we,1105920170121,3,1105920170121007,1,3,S:8AM-8PM,01,PENDER,1300,169290,169239,,1,1,8,1,8,22MAR17:12:43,8,8835440901,8835440102,8,3,1,,25,Z,2,,,2802.2296221,2017013737weS:8AM-8PM,,0,1105920170121007,8,191.55727507,,,28445,05/04/2021
RED DRUM,RED DRUM,2017013737weS:8AM-8PM,2017137371105920170121,2017,6,37,141,37,141,819,8,7,5,5,1.5,0.00,100,30,1,2,0,0,1,2,2,1105920170121008,6,1,2,,3.00,,,Y,,we,1105920170121,3,1105920170121007,1,3,S:8AM-8PM,01,PENDER,1302,169290,169290,,1,1,8,1,8,22MAR17:12:43,8,8835440901,8835440901,8,3,2,,24,Z,2,,,2802.2296221,2017013737weS:8AM-8PM,,0,1105920170121008,8,191.55727507,,,28445,05/04/2021
,,2017013737weS:8AM-8PM,2017137371105920170128,2017,6,37,129,37,129,492,8,7,5,5,2,,5,0,1,0,0,0,0,2,1,1105920170128001,6,1,2,,2.50,,,Y,,we,1105920170128,3,1105920170128001,,3,S:8AM-8PM,01,NEW HANOVER,1140,,,,1,1,8,2,8,22MAR17:12:43,8,,,8,3,1,,29,Z,2,,,635.84592607,2017013737weS:8AM-8PM,,0,1105920170128001,8,43.465714587,,,28405,05/04/2021
,,2017013737weS:8AM-8PM,2017137371105920170128,2017,6,37,129,37,129,492,8,7,5,5,2,,0,0,1,0,0,0,1,2,2,1105920170128002,6,1,2,,2.50,,,Y,,we,1105920170128,3,1105920170128001,,3,S:8AM-8PM,01,NEW HANOVER,1142,,,,1,1,8,1,8,22MAR17:12:43,8,,,8,3,1,,31,Z,2,,,635.84592607,2017013737weS:8AM-8PM,,0,1105920170128002,8,43.465714587,,,28403,05/04/2021
,STRIPED BASS,2017013737weS:8AM-8PM,2017137371105920170128,2017,6,37,129,37,129,751,8,7,3,5,4,0.00,200,15,1,1,0,0,0,3,1,1105920170128003,6,1,2,,5.00,,,Y,,we,1105920170128,3,1105920170128003,1,3,S:8AM-8PM,01,NEW HANOVER,1450,167680,,,1,1,8,1,8,22MAR17:12:43,8,8835020102,,8,3,1,,39,8,2,,,1150.1777387,2017013737weS:8AM-8PM,,0,1105920170128003,8,78.624860624,,,28412,05/04/2021
,STRIPED BASS,2017013737weS:8AM-8PM,2017137371105920170128,2017,6,37,129,37,129,751,8,7,3,5,4,0.00,150,15,1,1,0,0,1,3,2,1105920170128004,6,1,2,,5.00,,,Y,,we,1105920170128,3,1105920170128003,1,3,S:8AM-8PM,01,NEW HANOVER,1452,167680,,,1,1,8,1,8,22MAR17:12:43,8,8835020102,,8,3,1,,53,8,2,,,1150.1777387,2017013737weS:8AM-8PM,,0,1105920170128004,8,78.624860624,,,28405,05/04/2021
,STRIPED BASS,2017013737weS:8AM-8PM,2017137371105920170128,2017,6,37,129,37,129,751,8,7,3,5,5,0.00,100,15,1,1,0,0,0,3,1,1105920170128005,6,1,2,,6.50,,,Y,,we,1105920170128,3,1105920170128005,1,3,S:8AM-8PM,01,NEW HANOVER,1545,167680,,,1,1,8,1,8,22MAR17:12:43,8,8835020102,,8,3,1,,34,8,2,,,896.54984585,2017013737weS:8AM-8PM,,0,1105920170128005,8,61.287142238,,,28428,05/04/2021
,STRIPED BASS,2017013737weS:8AM-8PM,2017137371105920170128,2017,6,37,129,37,129,751,8,7,3,5,5,,10,0,1,0,0,0,1,3,2,1105920170128006,6,1,2,,6.50,,,Y,,we,1105920170128,3,1105920170128005,,3,S:8AM-8PM,01,NEW HANOVER,1547,167680,,,1,1,8,1,8,22MAR17:12:43,8,8835020102,,8,3,2,,31,8,2,,,896.54984585,2017013737weS:8AM-8PM,,0,1105920170128006,8,61.287142238,,,28428,05/04/2021
,STRIPED BASS,2017013737weS:8AM-8PM,2017137371105920170128,2017,6,37,129,37,129,751,8,7,3,5,5,0.00,100,15,1,1,0,0,1,3,2,1105920170128007,6,1,2,,6.50,,,Y,,we,1105920170128,3,1105920170128005,1,3,S:8AM-8PM,01,NEW HANOVER,1549,167680,,,1,1,8,1,8,22MAR17:12:43,8,8835020102,,8,3,1,,27,8,2,,,896.54984585,2017013737weS:8AM-8PM,,0,1105920170128007,8,61.287142238,,,28428,05/04/2021
,SPOTTED SEATROUT,2017013737wdS:8AM-8PM,2017137371105920170131,2017,6,37,141,37,19,636,8,7,5,5,2,,25,6,1,0,0,0,0,1,8,1105920170131001,6,1,2,,2.50,,,Y,,wd,1105920170131,3,1105920170131001,,3,S:8AM-8PM,01,PENDER,1125,169239,,,1,1,8,1,8,22MAR17:12:43,8,8835440102,,8,3,1,,62,Z,2,,,2042.5902887,2017013737wdS:8AM-8PM,,0,1105920170131001,8,138.78769368,,,28457,05/04/2021
SPOTTED SEATROUT,RED DRUM,2017023737weS:8AM-8PM,2017137371105920170211,2017,6,37,129,37,129,492,8,7,5,5,3,0.00,50,5,1,1,0,0,0,2,1,1105920170211004,6,1,2,,5.00,,,Y,,we,1105920170211,3,1105920170211004,1,3,S:8AM-8PM,02,NEW HANOVER,1355,169290,169239,,1,1,8,2,8,22MAR17:12:43,8,8835440901,8835440102,8,3,1,,23,Z,2,,,922.53798161,2017023737weS:8AM-8PM,,0,1105920170211004,8,63.063662061,,,28409,05/04/2021
SPOTTED SEATROUT,RED DRUM,2017023737weS:8AM-8PM,2017137371105920170211,2017,6,37,81,37,129,492,8,7,5,5,3,,25,2,1,0,0,0,1,2,2,1105920170211005,6,1,2,,5.00,,,N,,we,1105920170211,3,1105920170211004,,3,S:8AM-8PM,02,,1357,169290,169239,,1,1,8,2,8,22MAR17:12:43,8,8835440901,8835440102,8,3,2,,23,Z,2,,,922.53798161,2017023737weS:8AM-8PM,,0,1105920170211005,8,63.063662061,,,27406,05/04/2021
,STRIPED BASS,2017023737weS:8AM-8PM,2017137371105920170211,2017,6,37,129,37,129,751,8,7,3,5,3,,200,16,1,0,0,0,0,3,1,1105920170211006,6,1,2,,4.00,,,Y,,we,1105920170211,3,1105920170211006,,3,S:8AM-8PM,02,NEW HANOVER,1600,167680,,,1,1,8,1,8,22MAR17:12:43,8,8835020102,,8,3,1,,25,8,2,,,1398.3953762,2017023737weS:8AM-8PM,,0,1105920170211006,8,95.592740018,,,28411,05/04/2021
,STRIPED BASS,2017023737weS:8AM-8PM,2017137371105920170211,2017,6,37,129,37,129,751,8,7,3,5,3,,20,2,1,0,0,0,1,3,2,1105920170211007,6,1,2,,4.00,,,Y,,we,1105920170211,3,1105920170211006,,3,S:8AM-8PM,02,NEW HANOVER,1605,167680,,,1,1,8,1,8,22MAR17:12:43,8,8835020102,,8,3,1,,26,8,2,,,1398.3953762,2017023737weS:8AM-8PM,,0,1105920170211007,8,95.592740018,,,28411,05/04/2021
,STRIPED BASS,2017023737weS:8AM-8PM,2017137371105920170211,2017,6,37,129,37,129,751,8,7,3,5,3,,100,30,1,0,0,0,1,3,2,1105920170211008,6,1,2,,4.00,,,Y,,we,1105920170211,3,1105920170211006,,3,S:8AM-8PM,02,NEW HANOVER,1608,167680,,,1,1,8,1,8,22MAR17:12:43,8,8835020102,,8,3,1,,26,8,2,,,1398.3953762,2017023737weS:8AM-8PM,,0,1105920170211008,8,95.592740018,,,28412,05/04/2021
